domain,page,page_title,pageviews
www.muni.org,www.muni.org/publicnotice/pages/2013q003.aspx,2013Q003 Bering Street Paint Booth Upgrades - Fire Suppression,1
www.muni.org,www.muni.org/publicnotice/pages/2014b013providevactorcleaningservices.aspx,2014B013 Provide Vactor Cleaning Services,1
www.muni.org,www.muni.org/publicnotice/pages/2014b046furnishliquidchlorineinone-toncontainers.aspx,2014B046 Furnish Liquid Chlorine in One-Ton Containers,1
www.muni.org,www.muni.org/publicnotice/pages/2014c034.aspx,2014C034 Abbott Loop Community Park 2014 Park Improvements,1
www.muni.org,www.muni.org/publicnotice/pages/2014c044.aspx,2014C044 Eklutna Water Treatment Facility Filter to Waste Upgrades,1
www.muni.org,www.muni.org/publicnotice/pages/2014c048.aspx,2014C048 Loretta French Skate Park,1
www.muni.org,www.muni.org/publicnotice/pages/2014c069.aspx,2014C069 Ship Creek Water Treatment Facility Heat Exchanger,1
www.muni.org,www.muni.org/publicnotice/pages/2015aedceconomicforecastluncheon02052015.aspx,2015 AEDC Economic Forecast Luncheon 02052015,1
www.muni.org,www.muni.org/publicnotice/pages/2015b004providecustodialserviceforthehealthandhumanservicesdepartment.aspx,2015B004 Provide Custodial Service for the Health and Human Services Department,1
www.muni.org,www.muni.org/publicnotice/pages/2015b019providetowingstorageofimpoundedvehiclesforduiandevidence.aspx,2015B019 Provide Towing & Storage of Impounded Vehicles for DUI and Evidence,1
www.muni.org,www.muni.org/publicnotice/pages/2015c005.aspx,2015C005 Z.J. Loussac Public Library Entry and Upgrades,1
www.muni.org,www.muni.org/publicnotice/pages/2015c007.aspx,2015C007 Refueling Station Northwood St Maintenance,1
www.muni.org,www.muni.org/publicnotice/pages/2015c032.aspx,2015C032 PRV Vault Rehabilitation Project Schedule A - Rebid,1
www.muni.org,www.muni.org/publicnotice/pages/2015c048.aspx,"2015C048 Fish Creek Sewer Rehabilitation, Phase II 36"" CMP Upgrade at Railroad Crossing",1
www.muni.org,www.muni.org/publicnotice/pages/2015c049.aspx,2015C049 Little Campbell Creek at the Alaska Zoo Fish Passage Improvements,1
www.muni.org,www.muni.org/publicnotice/pages/2015c054homesteadlrsasafetyanddrainageupgrades.aspx,2015C054 Homestead LRSA Safety and Drainage Upgrades,1
www.muni.org,www.muni.org/publicnotice/pages/2015p002.aspx,2015P002 Provide Term Contract(s) for CCTV Sewer Condition Assessment and/or CCTV Inspections Recommendations,1
www.muni.org,www.muni.org/publicnotice/pages/2015p005.aspx,2015P005 To Provide Arial Lidar Topographic Survey Services,1
www.muni.org,www.muni.org/publicnotice/pages/2015p012svsforrightofwayacquisitionservices.aspx,2015P012 SVS for Right of Way Acquisition Services,1
www.muni.org,www.muni.org/publicnotice/pages/2015p034.aspx,2015P034 – Provide Professional Engineering Services for Traffic Term Contract,1
www.muni.org,www.muni.org/publicnotice/pages/2015p036.aspx,RFP 2015P036 – South Central Law Enforcement Tactical Range and Training Facility Design Services,1
www.muni.org,www.muni.org/publicnotice/pages/2015q020dredgingattheshipcreeksmallboatlaunch.aspx,2015Q020 Dredging at the Ship Creek Small Boat Launch,1
www.muni.org,www.muni.org/publicnotice/pages/2015q033.aspx,2015Q033 MOA Tier Shop Trench Drains & Oil Separators,1
www.muni.org,www.muni.org/publicnotice/pages/2015top40under40awardceremony04032015.aspx,2015 Top 40 Under 40 Award Ceremony 04032015,1
www.muni.org,www.muni.org/publicnotice/pages/2016b031provideportablechemicaltoiletrentalandcleaning.aspx,2016B031 Provide Portable Chemical Toilet Rental and Cleaning,1
www.muni.org,www.muni.org/publicnotice/pages/2016b032providevideocentertechnicalsupportservices.aspx,2016B032 Provide Video Center Technical Support Services,1
www.muni.org,www.muni.org/publicnotice/pages/2016b033providecourierservicesfortheloussaclibrary.aspx,2016B033 Provide Courier Services for the Loussac Library,1
www.muni.org,www.muni.org/publicnotice/pages/2016c028.aspx,2016C028 ARRC CAMPBELL CREEK REHABILITATION SEWER,1
www.muni.org,www.muni.org/publicnotice/pages/2016c032.aspx,2016C032 EGLOFF DRIVE IMPROVEMENTS – ALYESKA HIGHWAY TO COMMUNITY CENTER,1
www.muni.org,www.muni.org/publicnotice/pages/2016electioncommission.aspx,2016ElectionCommission,1
www.muni.org,www.muni.org/publicnotice/pages/2016gp001.aspx,2016GP001 Fiscal Years 2017- 2018 Human Services Community Matching Grant,1
www.muni.org,www.muni.org/publicnotice/pages/2016p001.aspx,2016P001 - Provide Professional Services for the Downtown to Kincaid Water Transmission Main Project,1
www.muni.org,www.muni.org/publicnotice/pages/2016p010.aspx,2016P010 PROVIDE PROFESSIONAL SERVICES FOR A DEPRECIATION STUDY FOR ANCHORAGE WATER & WASTEWATER UTILITY (AWWU),1
www.muni.org,www.muni.org/publicnotice/pages/2016p014.aspx,"2016P014 PROVIDE PROFESSIONAL SERVICES TO DESIGN, INSTALL AND MAINTAIN AN INTERNET PROTOCOL (IP) BASED, NEXT GENERATION 9-1-1 (NG9-1-1) NETWORK/CALL TRACKING SYSTEM",1
www.muni.org,www.muni.org/publicnotice/pages/2016s001.aspx,2016S001 Surplus Turbine Parts - ML&P,1
www.muni.org,www.muni.org/publicnotice/pages/2q2016pre-fundinginvestmentprogram.aspx,2Q 2016 PRE-FUNDING INVESTMENT PROGRAM,1
www.muni.org,www.muni.org/publicnotice/pages/acdaboardmeeting07142016.aspx,ACDA Board Meeting,1
www.muni.org,www.muni.org/publicnotice/pages/acdadevelopmentmeeting12192016.aspx,ACDA Development Meeting,1
www.muni.org,www.muni.org/publicnotice/pages/acdaoperationsmeetingv205262016.aspx,ACDA Operations Meeting,1
www.muni.org,www.muni.org/publicnotice/pages/adhoccommitteeonalcoholanddrugabuse01082015.aspx,Ad Hoc Committee on Alcohol and Drug Abuse 01082015,1
www.muni.org,www.muni.org/publicnotice/pages/am540-2012.aspx,AM 540-2012,1
www.muni.org,www.muni.org/publicnotice/pages/anchlupm-present-discuss-04-27-2016.aspx,Anchorage Land Use Plan Map Present-Discuss-04-27-2016,1
www.muni.org,www.muni.org/publicnotice/pages/anchlupm_oh-presentation-04-19-2016.aspx,Anchorage Bowl Land Use Plan Map Open House and Presentation-04-19-2016,1
www.muni.org,www.muni.org/publicnotice/pages/anchoragesister9302015citiescommissionmeeting.aspx,Anchorage Sister Cities Commission Meeting,1
www.muni.org,www.muni.org/publicnotice/pages/anchoragesistercities7292015commissionmeeeting.aspx,Anchorage Sister Cities Commission Meeting,1
www.muni.org,www.muni.org/publicnotice/pages/animalcareandcontroladvisoryboardmeetingmay16.aspx,Animal Care and Control Advisory Board Meeting,1
www.muni.org,www.muni.org/publicnotice/pages/animalcontroladvisoryboardtitle17committeemeetingoct.aspx,Animal Control Advisory Board Title 17 Committee,1
www.muni.org,www.muni.org/publicnotice/pages/ao2014-110(s).aspx,AO 2014-110(S),1
www.muni.org,www.muni.org/publicnotice/pages/apfrsboardmeeting10172012.aspx,APFRS Board Meeting,1
www.muni.org,"www.muni.org/publicnotice/pages/apfrsmembershipcommitteemtgapril22,2016.aspx","APFRS Membership Committee Mtg April 22, 2016",1
www.muni.org,www.muni.org/publicnotice/pages/aspr20150116.aspx,Administrative Site Plan Review For an Extended Stay Lodge,1
www.muni.org,www.muni.org/publicnotice/pages/aspr20150626.aspx,Adminstrative Site Plan Review,1
www.muni.org,www.muni.org/publicnotice/pages/aspr20160418.aspx,Administrative Site Plan Review,1
www.muni.org,www.muni.org/publicnotice/pages/assemblycommitteeontheregulationandtaxationofmarijuana04282016.aspx,Assembly Committee on the Regulation and Taxation of Marijuana 04282016,1
www.muni.org,www.muni.org/publicnotice/pages/assemblymemorandumnoam723-201412162014.aspx,Assembly Memorandum No. AM 723-2014 12162014,1
www.muni.org,www.muni.org/publicnotice/pages/assemblyworksessionrezcomonthlyreports04282016.aspx,Assembly Worksession re ZCo. Monthly Reports 04282016,1
www.muni.org,www.muni.org/publicnotice/pages/bacjune2016.aspx,BAC June 2016,1
www.muni.org,www.muni.org/publicnotice/pages/board of equalization.aspx,Board of Equalization,1
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization04252016pm.aspx,Board of Equalization,1
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization05022016am.aspx,Board of Equalization,1
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization05032016am.aspx,Board of Equalization,1
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization05032016pm.aspx,Board of Equalization,1
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization05032016pma.aspx,Board of Equalization,1
www.muni.org,www.muni.org/publicnotice/pages/boardofequalization05092016am.aspx,Board of Equalization,1
www.muni.org,www.muni.org/publicnotice/pages/budgetandfinancecommitteemeeting04212016.aspx,BudgetandFinanceCommitteeMeeting04212016,1
www.muni.org,www.muni.org/publicnotice/pages/budgetandfinancecommitteemeeting06162016.aspx,BudgetandFinanceCommitteeMeeting06162016,1
www.muni.org,www.muni.org/publicnotice/pages/bwaspr3112011.aspx,Restaurant Beer and Wine Notice of Pending Application-Administrative Site Plan Review 03112011,1
www.muni.org,www.muni.org/publicnotice/pages/cberrrsaboardofsupervisorsmarch2013.aspx,CBERRRSA Board of Supervisors,1
www.muni.org,www.muni.org/publicnotice/pages/chugiak-eagleriveradvisoryboard31514.aspx,Chugiak-Eagle River Advisory Board 31514,1
www.muni.org,www.muni.org/publicnotice/pages/erc_bos_aug2012.aspx,ERC_BOS_AUG2012,1
www.muni.org,www.muni.org/publicnotice/pages/erc_bos_jan2015.aspx,ERC_BOS_JAN2015,1
www.muni.org,"www.muni.org/publicnotice/pages/forumonalaska'sfiscalandeconomicfuture09192015.aspx","Forum on Alaska's Fiscal and Economic Future 09192015",1
www.muni.org,www.muni.org/publicnotice/pages/gac-04-26-2016.aspx,Geotechnical Advisory Commission 04-26-2016,1
www.muni.org,www.muni.org/publicnotice/pages/giftdisclosurebyelectedmunicipalofficial-hall.aspx,Gift Disclosure by Elected Municipal Official-Hall,1
www.muni.org,www.muni.org/publicnotice/pages/investmentcommitteemeeting04-14-16.aspx,Investment Committee Meeting 04-14-16,1
www.muni.org,www.muni.org/publicnotice/pages/lastwalkdowntheloussaclibrarystairs01252016.aspx,Last Walk Down the Loussac Library Stairs 01252016,1
www.muni.org,www.muni.org/publicnotice/pages/lcuph20131008.aspx,Municipal Assembly Notice of Public Hearing - Liquor Conditional Use,1
www.muni.org,www.muni.org/publicnotice/pages/lcuph20160412.aspx,Assembly-Notice of Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/marijuanaregulationandtaxation.aspx,Marijuana Regulation and Taxation,1
www.muni.org,www.muni.org/publicnotice/pages/ncl20160419.aspx,Registration of a Non Conforming Lot,1
www.muni.org,www.muni.org/publicnotice/pages/noticeofabbreviatedplatapplications(shortplats).aspx,Notice of Abbreviated Plat Applications (Short Plats),1
www.muni.org,www.muni.org/publicnotice/pages/noticeofintenttorespondtopublicsolicitation-gardner.aspx,Notice of Intent to Respond to Public Solicitation - Gardner,1
www.muni.org,www.muni.org/publicnotice/pages/noticeofintenttorespondtopublicsolicitation-herron09282015.aspx,Notice of Intent to Respond to Public Solicitation-Herron 09282015,1
www.muni.org,www.muni.org/publicnotice/pages/on-siteprojecttour-mlpplant2aexpansionproject08012014.aspx,On-site Project Tour-ML&P Plant 2A Expansion Project 08012014,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2013-116.aspx,Ordinance No. AO 2013-116,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2013-146.aspx,Ordinance No. AO 2013-146,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2014-123.aspx,Ordinance No. AO 2014-123,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2014-129.aspx,Ordinance No. AO 2014-129,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2014-14812162014.aspx,Ordinance No. AO 2014-148 12162014,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2015-10009292015.aspx,Ordinance No. AO 2015-100 09292015,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2015-12611102015.aspx,Ordinance No. AO 2015-126 11102015,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2015-7807282015.aspx,Ordinance No. AO 2015-78 07282015,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-1802232016.aspx,Ordinance No. AO 2016-18 02232016,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-3104122016.aspx,Ordinance No. AO 2016-31 04122016,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-3204122016.aspx,Ordinance No. AO 2016-32 04122016,1
www.muni.org,www.muni.org/publicnotice/pages/ordinancenoao2016-4104262016.aspx,Ordinance No. AO 2016-41 04262016,1
www.muni.org,www.muni.org/publicnotice/pages/pbph08032011.aspx,Platting Board Public Hearing Notice of Preliminary Plat Applications,1
www.muni.org,www.muni.org/publicnotice/pages/pbph20140205.aspx,Platting Board Public Hearing - Notice of Preliminary Plat Applications,1
www.muni.org,www.muni.org/publicnotice/pages/pbph20140402.aspx,Platting Board Public Hearing - Notice of Preliminary Plat Applications,1
www.muni.org,www.muni.org/publicnotice/pages/pbph20141119.aspx,Platting Board - Notice of Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pbph20141203.aspx,Platting Board - Notice of Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pbph20150107(r).aspx,Platting Board - Notice of Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pbph201585a.aspx,PB - NOTICE of PUBLIC HEARING,1
www.muni.org,www.muni.org/publicnotice/pages/pbph20160413.aspx,Platting Board-Notice of Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/platting board work session.aspx,Platting Board Parliamentary Procedures Work Session,1
www.muni.org,www.muni.org/publicnotice/pages/publicsafetycommitteemeeting06152016.aspx,Public Safety Committee Meeting 06152016,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20110103.aspx,Planning And Zoning Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20120206.aspx,Planning & Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20120702.aspx,Planning & Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20120910.aspx,Planning & Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20130708.aspx,Planning & Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20140303.aspx,Planning & Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20140908.aspx,Planning and Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20150511.aspx,Planning and Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/pzcph20160418.aspx,Planning and Zoning Commission Public Hearing,1
www.muni.org,www.muni.org/publicnotice/pages/q22016investmentadvisorycommission.aspx,Q2 2016 INVESTMENT ADVISORY COMMISSION,1
www.muni.org,www.muni.org/publicnotice/pages/rallyforourtroops02232015.aspx,Rally For Our Troops 02232015,1
www.muni.org,"www.muni.org/publicnotice/pages/regularassemblymeeting(certificationoftheapril5,2016regularmunicipalelection)04192016.aspx","Regular Assembly Meeting (Certification of the April 5, 2016 Regular Municipal Election) 04192016",1
www.muni.org,www.muni.org/publicnotice/pages/regularassemblymeeting05102016.aspx,Regular Assembly Meeting 05102016,1
www.muni.org,www.muni.org/publicnotice/pages/regularassemblymeeting06072016.aspx,Regular Assembly Meeting 06072016,1
www.muni.org,www.muni.org/publicnotice/pages/resolutionnoar2014-191.aspx,Resolution No. AR 2014-191,1
www.muni.org,www.muni.org/publicnotice/pages/resolutionnoar2014-237.aspx,Resolution No. AR 2014-237,1
www.muni.org,www.muni.org/publicnotice/pages/resolutionnoar2015-7804142015.aspx,Resolution No. AR 2015-78 04142015,1
www.muni.org,www.muni.org/publicnotice/pages/resolutionnoar2016-10004262016.aspx,Resolution No. AR 2016-100 04262016,1
www.muni.org,www.muni.org/publicnotice/pages/resolutionnoar2016-10104262016.aspx,Resolution No. AR 2016-101 04262016,1
www.muni.org,www.muni.org/publicnotice/pages/resolutionnoar2016-10204262016.aspx,Resolution No. AR 2016-102 04262016,1
www.muni.org,www.muni.org/publicnotice/pages/resolutionnoar2016-9904262016.aspx,Resolution No. AR 2016-99 04262016,1
www.muni.org,www.muni.org/publicnotice/pages/rfp2015p018.aspx,RFP 2015P018,1
www.muni.org,www.muni.org/publicnotice/pages/roadboardapr25.aspx,RoadBoardApr25,1
www.muni.org,www.muni.org/publicnotice/pages/roadboardfeb22.aspx,RoadBoardFeb22,1
www.muni.org,"www.muni.org/publicnotice/pages/seasonalvehicleweightrestrictions-april18,2014.aspx","Seasonal Vehicle Weight Restrictions - April 18, 2014",1
